log_id,user_id,activity_date,device_type,minutes_streamed,ad_clicks_avoided,signup_date,plan_type,payment_method,status,cancellation_date
LOG_100272,USR_0019,2025-02-09,Mobile,90,1,2025-01-08,Individual,PayPal,Active,
LOG_100273,USR_0019,2025-02-13,TV,77,2,2025-01-08,Individual,PayPal,Active,
LOG_100274,USR_0019,2025-02-17,TV,19,4,2025-01-08,Individual,PayPal,Active,
LOG_100275,USR_0019,2025-02-21,Mobile,49,2,2025-01-08,Individual,PayPal,Active,
LOG_100276,USR_0020,2025-01-09,Mobile,6,2,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100277,USR_0020,2025-01-13,Desktop,15,1,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100278,USR_0020,2025-01-17,TV,29,1,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100279,USR_0020,2025-01-21,Mobile,31,3,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100280,USR_0020,2025-01-25,Desktop,27,5,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100281,USR_0020,2025-01-29,Mobile,130,3,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100282,USR_0020,2025-02-02,Desktop,15,2,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100283,USR_0020,2025-02-06,Mobile,19,6,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100284,USR_0020,2025-02-10,Mobile,96,2,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100285,USR_0020,2025-02-14,Mobile,68,4,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100286,USR_0020,2025-02-18,Mobile,21,2,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100287,USR_0020,2025-02-22,Mobile,7,3,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100288,USR_0020,2025-02-26,TV,29,3,2025-01-09,Individual,Google Wallet,Canceled,2025-06-25
LOG_100289,USR_0021,2025-01-09,Mobile,76,5,2025-01-09,Individual,PayPal,Active,
LOG_100290,USR_0021,2025-01-13,Mobile,39,4,2025-01-09,Individual,PayPal,Active,
LOG_100291,USR_0021,2025-01-17,TV,57,3,2025-01-09,Individual,PayPal,Active,
LOG_100292,USR_0021,2025-01-21,Mobile,63,2,2025-01-09,Individual,PayPal,Active,
LOG_100293,USR_0021,2025-01-25,Mobile,82,4,2025-01-09,Individual,PayPal,Active,
LOG_100294,USR_0021,2025-01-29,Mobile,13,4,2025-01-09,Individual,PayPal,Active,
LOG_100295,USR_0021,2025-02-02,Mobile,26,1,2025-01-09,Individual,PayPal,Active,
LOG_100296,USR_0021,2025-02-06,Mobile,22,1,2025-01-09,Individual,PayPal,Active,
LOG_100297,USR_0021,2025-02-10,Mobile,24,2,2025-01-09,Individual,PayPal,Active,
LOG_100298,USR_0021,2025-02-14,Desktop,50,2,2025-01-09,Individual,PayPal,Active,
LOG_100299,USR_0021,2025-02-18,Mobile,14,4,2025-01-09,Individual,PayPal,Active,
LOG_100300,USR_0021,2025-02-22,Mobile,47,6,2025-01-09,Individual,PayPal,Active,
LOG_100301,USR_0021,2025-02-26,Mobile,135,2,2025-01-09,Individual,PayPal,Active,
LOG_100302,USR_0021,2025-03-02,Mobile,104,2,2025-01-09,Individual,PayPal,Active,
LOG_100303,USR_0021,2025-03-06,Desktop,83,5,2025-01-09,Individual,PayPal,Active,
LOG_100304,USR_0021,2025-03-10,Mobile,7,1,2025-01-09,Individual,PayPal,Active,
LOG_100305,USR_0021,2025-03-14,Desktop,33,3,2025-01-09,Individual,PayPal,Active,
LOG_100306,USR_0021,2025-03-18,TV,49,6,2025-01-09,Individual,PayPal,Active,
LOG_100307,USR_0021,2025-03-22,Mobile,57,4,2025-01-09,Individual,PayPal,Active,
LOG_100308,USR_0021,2025-03-26,Desktop,9,1,2025-01-09,Individual,PayPal,Active,
LOG_100309,USR_0021,2025-03-30,Mobile,88,1,2025-01-09,Individual,PayPal,Active,
LOG_100310,USR_0021,2025-04-03,Mobile,20,2,2025-01-09,Individual,PayPal,Active,
LOG_100311,USR_0021,2025-04-07,Desktop,81,0,2025-01-09,Individual,PayPal,Active,
LOG_100312,USR_0021,2025-04-11,Desktop,6,1,2025-01-09,Individual,PayPal,Active,
LOG_100313,USR_0021,2025-04-15,Mobile,37,3,2025-01-09,Individual,PayPal,Active,
LOG_100314,USR_0022,2025-01-09,Mobile,18,0,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100315,USR_0022,2025-01-13,Mobile,37,4,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100316,USR_0022,2025-01-17,Mobile,96,3,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100317,USR_0022,2025-01-21,Mobile,27,4,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100318,USR_0022,2025-01-25,Mobile,106,4,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100319,USR_0022,2025-01-29,Mobile,65,1,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100320,USR_0022,2025-02-02,Mobile,24,2,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100321,USR_0022,2025-02-06,Mobile,21,5,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100322,USR_0022,2025-02-10,TV,61,2,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100323,USR_0022,2025-02-14,Mobile,45,3,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100324,USR_0022,2025-02-18,TV,32,1,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100325,USR_0022,2025-02-22,Desktop,8,2,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100326,USR_0022,2025-02-26,Mobile,11,2,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100327,USR_0022,2025-03-02,Mobile,59,2,2025-01-09,Individual,Google Wallet,Canceled,2025-03-23
LOG_100328,USR_0023,2025-01-10,Desktop,29,3,2025-01-10,Individual,Credit Card,Canceled,2025-03-27
LOG_100329,USR_0023,2025-01-14,Mobile,30,2,2025-01-10,Individual,Credit Card,Canceled,2025-03-27
LOG_100330,USR_0023,2025-01-18,Mobile,14,4,2025-01-10,Individual,Credit Card,Canceled,2025-03-27
LOG_100331,USR_0023,2025-01-22,Mobile,95,3,2025-01-10,Individual,Credit Card,Canceled,2025-03-27
LOG_100332,USR_0023,2025-01-26,Desktop,113,1,2025-01-10,Individual,Credit Card,Canceled,2025-03-27
LOG_100333,USR_0024,2025-01-10,Mobile,32,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100334,USR_0024,2025-01-14,Mobile,37,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100335,USR_0024,2025-01-18,Mobile,6,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100336,USR_0024,2025-01-22,TV,7,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100337,USR_0024,2025-01-26,Mobile,21,4,2025-01-10,Individual,Google Wallet,Active,
LOG_100338,USR_0024,2025-01-30,Mobile,36,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100339,USR_0024,2025-02-03,TV,9,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100340,USR_0024,2025-02-07,Mobile,318,1,2025-01-10,Individual,Google Wallet,Active,
LOG_100341,USR_0024,2025-02-11,Mobile,35,4,2025-01-10,Individual,Google Wallet,Active,
LOG_100342,USR_0024,2025-02-15,Mobile,66,3,2025-01-10,Individual,Google Wallet,Active,
LOG_100343,USR_0024,2025-02-19,Mobile,108,2,2025-01-10,Individual,Google Wallet,Active,
LOG_100344,USR_0024,2025-02-23,Desktop,32,4,2025-01-10,Individual,Google Wallet,Active,
LOG_100345,USR_0024,2025-02-27,Mobile,33,4,2025-01-10,Individual,Google Wallet,Active,
LOG_100346,USR_0025,2025-01-11,TV,170,3,2025-01-11,Individual,PayPal,Active,
LOG_100347,USR_0025,2025-01-15,Mobile,11,4,2025-01-11,Individual,PayPal,Active,
LOG_100348,USR_0025,2025-01-19,Mobile,83,2,2025-01-11,Individual,PayPal,Active,
LOG_100349,USR_0025,2025-01-23,Mobile,33,4,2025-01-11,Individual,PayPal,Active,
LOG_100350,USR_0025,2025-01-27,Desktop,25,5,2025-01-11,Individual,PayPal,Active,
LOG_100351,USR_0025,2025-01-31,Mobile,11,1,2025-01-11,Individual,PayPal,Active,
LOG_100352,USR_0025,2025-02-04,Mobile,96,3,2025-01-11,Individual,PayPal,Active,
LOG_100353,USR_0025,2025-02-08,TV,82,4,2025-01-11,Individual,PayPal,Active,
LOG_100354,USR_0025,2025-02-12,Mobile,14,4,2025-01-11,Individual,PayPal,Active,
LOG_100355,USR_0025,2025-02-16,TV,30,2,2025-01-11,Individual,PayPal,Active,
LOG_100356,USR_0025,2025-02-20,TV,44,1,2025-01-11,Individual,PayPal,Active,
LOG_100357,USR_0025,2025-02-24,Mobile,7,2,2025-01-11,Individual,PayPal,Active,
LOG_100358,USR_0025,2025-02-28,Mobile,43,4,2025-01-11,Individual,PayPal,Active,
LOG_100359,USR_0025,2025-03-04,Mobile,64,4,2025-01-11,Individual,PayPal,Active,
LOG_100360,USR_0025,2025-03-08,Mobile,11,4,2025-01-11,Individual,PayPal,Active,
LOG_100361,USR_0025,2025-03-12,Mobile,10,6,2025-01-11,Individual,PayPal,Active,
LOG_100362,USR_0025,2025-03-16,TV,90,4,2025-01-11,Individual,PayPal,Active,
LOG_100363,USR_0025,2025-03-20,Mobile,13,2,2025-01-11,Individual,PayPal,Active,
LOG_100364,USR_0025,2025-03-24,Mobile,115,1,2025-01-11,Individual,PayPal,Active,
LOG_100365,USR_0025,2025-03-28,TV,36,3,2025-01-11,Individual,PayPal,Active,
LOG_100366,USR_0025,2025-04-01,Mobile,56,4,2025-01-11,Individual,PayPal,Active,
LOG_100367,USR_0025,2025-04-05,Desktop,20,3,2025-01-11,Individual,PayPal,Active,
LOG_100368,USR_0025,2025-04-09,Desktop,18,4,2025-01-11,Individual,PayPal,Active,
LOG_100369,USR_0025,2025-04-13,Desktop,32,3,2025-01-11,Individual,PayPal,Active,
LOG_100370,USR_0025,2025-04-17,Mobile,9,1,2025-01-11,Individual,PayPal,Active,
LOG_100371,USR_0025,2025-04-21,Mobile,76,1,2025-01-11,Individual,PayPal,Active,
LOG_100372,USR_0025,2025-04-25,Mobile,14,1,2025-01-11,Individual,PayPal,Active,
LOG_100373,USR_0025,2025-04-29,Desktop,82,5,2025-01-11,Individual,PayPal,Active,
LOG_100374,USR_0025,2025-05-03,Mobile,6,5,2025-01-11,Individual,PayPal,Active,
LOG_100375,USR_0025,2025-05-07,TV,55,5,2025-01-11,Individual,PayPal,Active,
LOG_100376,USR_0025,2025-05-11,TV,113,3,2025-01-11,Individual,PayPal,Active,
LOG_100377,USR_0025,2025-05-15,Mobile,69,5,2025-01-11,Individual,PayPal,Active,
LOG_100378,USR_0025,2025-05-19,Mobile,19,5,2025-01-11,Individual,PayPal,Active,
LOG_100379,USR_0025,2025-05-23,Mobile,49,2,2025-01-11,Individual,PayPal,Active,
LOG_100380,USR_0026,2025-01-11,Desktop,96,1,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100381,USR_0026,2025-01-15,Mobile,114,1,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100382,USR_0026,2025-01-19,TV,8,3,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100383,USR_0026,2025-01-23,TV,49,2,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100384,USR_0026,2025-01-27,TV,38,2,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100385,USR_0026,2025-01-31,Mobile,9,5,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100386,USR_0026,2025-02-04,Mobile,5,4,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100387,USR_0026,2025-02-08,Mobile,34,1,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100388,USR_0026,2025-02-12,Desktop,25,2,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100389,USR_0026,2025-02-16,Mobile,21,0,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100390,USR_0026,2025-02-20,Mobile,93,5,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100391,USR_0026,2025-02-24,Desktop,12,1,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100392,USR_0026,2025-02-28,Mobile,19,2,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100393,USR_0026,2025-03-04,Mobile,101,4,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100394,USR_0026,2025-03-08,Mobile,57,4,2025-01-11,Family,Credit Card,Canceled,2025-03-27
LOG_100395,USR_0027,2025-01-12,Mobile,61,4,2025-01-12,Individual,PayPal,Active,
LOG_100396,USR_0027,2025-01-16,Mobile,17,4,2025-01-12,Individual,PayPal,Active,
LOG_100397,USR_0027,2025-01-20,TV,31,3,2025-01-12,Individual,PayPal,Active,
LOG_100398,USR_0027,2025-01-24,Desktop,34,6,2025-01-12,Individual,PayPal,Active,
LOG_100399,USR_0027,2025-01-28,Mobile,14,3,2025-01-12,Individual,PayPal,Active,
LOG_100400,USR_0027,2025-02-01,Desktop,39,2,2025-01-12,Individual,PayPal,Active,
LOG_100401,USR_0027,2025-02-05,Mobile,9,3,2025-01-12,Individual,PayPal,Active,
LOG_100402,USR_0027,2025-02-09,Mobile,28,4,2025-01-12,Individual,PayPal,Active,
LOG_100403,USR_0027,2025-02-13,Desktop,54,2,2025-01-12,Individual,PayPal,Active,
LOG_100404,USR_0027,2025-02-17,Desktop,13,5,2025-01-12,Individual,PayPal,Active,
LOG_100405,USR_0027,2025-02-21,Desktop,8,3,2025-01-12,Individual,PayPal,Active,
LOG_100406,USR_0027,2025-02-25,TV,56,2,2025-01-12,Individual,PayPal,Active,
LOG_100407,USR_0027,2025-03-01,Mobile,17,0,2025-01-12,Individual,PayPal,Active,
LOG_100408,USR_0027,2025-03-05,Desktop,156,2,2025-01-12,Individual,PayPal,Active,
LOG_100409,USR_0027,2025-03-09,TV,83,1,2025-01-12,Individual,PayPal,Active,
LOG_100410,USR_0027,2025-03-13,TV,48,0,2025-01-12,Individual,PayPal,Active,
LOG_100411,USR_0027,2025-03-17,Mobile,21,5,2025-01-12,Individual,PayPal,Active,
LOG_100412,USR_0027,2025-03-21,TV,34,5,2025-01-12,Individual,PayPal,Active,
LOG_100413,USR_0027,2025-03-25,Mobile,78,3,2025-01-12,Individual,PayPal,Active,
LOG_100414,USR_0027,2025-03-29,Mobile,39,2,2025-01-12,Individual,PayPal,Active,
LOG_100415,USR_0027,2025-04-02,Desktop,7,1,2025-01-12,Individual,PayPal,Active,
LOG_100416,USR_0027,2025-04-06,Mobile,126,2,2025-01-12,Individual,PayPal,Active,
LOG_100417,USR_0027,2025-04-10,Mobile,32,1,2025-01-12,Individual,PayPal,Active,
LOG_100418,USR_0027,2025-04-14,TV,36,3,2025-01-12,Individual,PayPal,Active,
LOG_100419,USR_0027,2025-04-18,Mobile,97,3,2025-01-12,Individual,PayPal,Active,
LOG_100420,USR_0027,2025-04-22,Mobile,49,5,2025-01-12,Individual,PayPal,Active,
LOG_100421,USR_0027,2025-04-26,TV,11,2,2025-01-12,Individual,PayPal,Active,
LOG_100422,USR_0027,2025-04-30,Mobile,91,2,2025-01-12,Individual,PayPal,Active,
LOG_100423,USR_0027,2025-05-04,Mobile,98,2,2025-01-12,Individual,PayPal,Active,
LOG_100424,USR_0027,2025-05-08,Mobile,24,3,2025-01-12,Individual,PayPal,Active,
LOG_100425,USR_0028,2025-01-12,Desktop,11,3,2025-01-12,Individual,PayPal,Active,
LOG_100426,USR_0028,2025-01-16,Mobile,59,2,2025-01-12,Individual,PayPal,Active,
LOG_100427,USR_0028,2025-01-20,TV,128,5,2025-01-12,Individual,PayPal,Active,
LOG_100428,USR_0028,2025-01-24,Mobile,35,4,2025-01-12,Individual,PayPal,Active,
LOG_100429,USR_0028,2025-01-28,Mobile,17,3,2025-01-12,Individual,PayPal,Active,
LOG_100430,USR_0028,2025-02-01,Mobile,139,2,2025-01-12,Individual,PayPal,Active,
LOG_100431,USR_0028,2025-02-05,Mobile,6,3,2025-01-12,Individual,PayPal,Active,
LOG_100432,USR_0028,2025-02-09,Mobile,156,2,2025-01-12,Individual,PayPal,Active,
LOG_100433,USR_0028,2025-02-13,Mobile,69,2,2025-01-12,Individual,PayPal,Active,
LOG_100434,USR_0028,2025-02-17,Mobile,72,2,2025-01-12,Individual,PayPal,Active,
LOG_100435,USR_0028,2025-02-21,TV,7,4,2025-01-12,Individual,PayPal,Active,
LOG_100436,USR_0029,2025-01-12,Mobile,19,2,2025-01-12,Individual,Google Wallet,Active,
LOG_100437,USR_0029,2025-01-16,Mobile,10,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100438,USR_0029,2025-01-20,Mobile,115,2,2025-01-12,Individual,Google Wallet,Active,
LOG_100439,USR_0029,2025-01-24,TV,38,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100440,USR_0029,2025-01-28,Mobile,86,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100441,USR_0029,2025-02-01,Mobile,54,2,2025-01-12,Individual,Google Wallet,Active,
LOG_100442,USR_0029,2025-02-05,Mobile,48,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100443,USR_0029,2025-02-09,Mobile,33,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100444,USR_0029,2025-02-13,Mobile,28,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100445,USR_0029,2025-02-17,TV,36,5,2025-01-12,Individual,Google Wallet,Active,
LOG_100446,USR_0029,2025-02-21,Desktop,5,2,2025-01-12,Individual,Google Wallet,Active,
LOG_100447,USR_0029,2025-02-25,Mobile,15,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100448,USR_0029,2025-03-01,Mobile,12,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100449,USR_0029,2025-03-05,Desktop,43,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100450,USR_0029,2025-03-09,Mobile,17,0,2025-01-12,Individual,Google Wallet,Active,
LOG_100451,USR_0029,2025-03-13,Mobile,9,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100452,USR_0029,2025-03-17,Mobile,14,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100453,USR_0029,2025-03-21,Mobile,11,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100454,USR_0029,2025-03-25,Desktop,38,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100455,USR_0029,2025-03-29,TV,56,4,2025-01-12,Individual,Google Wallet,Active,
LOG_100456,USR_0029,2025-04-02,Mobile,38,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100457,USR_0029,2025-04-06,TV,25,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100458,USR_0029,2025-04-10,Mobile,145,1,2025-01-12,Individual,Google Wallet,Active,
LOG_100459,USR_0029,2025-04-14,Mobile,35,0,2025-01-12,Individual,Google Wallet,Active,
LOG_100460,USR_0029,2025-04-18,Mobile,26,3,2025-01-12,Individual,Google Wallet,Active,
LOG_100461,USR_0030,2025-01-13,Desktop,118,2,2025-01-13,Individual,PayPal,Active,
LOG_100462,USR_0030,2025-01-17,TV,46,3,2025-01-13,Individual,PayPal,Active,
LOG_100463,USR_0030,2025-01-21,Mobile,13,1,2025-01-13,Individual,PayPal,Active,
LOG_100464,USR_0030,2025-01-25,Mobile,40,4,2025-01-13,Individual,PayPal,Active,
LOG_100465,USR_0030,2025-01-29,Desktop,12,4,2025-01-13,Individual,PayPal,Active,
LOG_100466,USR_0030,2025-02-02,Mobile,50,2,2025-01-13,Individual,PayPal,Active,
LOG_100467,USR_0030,2025-02-06,Mobile,45,4,2025-01-13,Individual,PayPal,Active,
LOG_100468,USR_0030,2025-02-10,TV,42,5,2025-01-13,Individual,PayPal,Active,
LOG_100469,USR_0030,2025-02-14,Desktop,32,3,2025-01-13,Individual,PayPal,Active,
LOG_100470,USR_0030,2025-02-18,Desktop,100,1,2025-01-13,Individual,PayPal,Active,
LOG_100471,USR_0030,2025-02-22,TV,21,5,2025-01-13,Individual,PayPal,Active,
LOG_100472,USR_0030,2025-02-26,Mobile,25,5,2025-01-13,Individual,PayPal,Active,
LOG_100473,USR_0030,2025-03-02,Mobile,126,3,2025-01-13,Individual,PayPal,Active,
LOG_100474,USR_0030,2025-03-06,Mobile,37,2,2025-01-13,Individual,PayPal,Active,
LOG_100475,USR_0030,2025-03-10,Mobile,140,2,2025-01-13,Individual,PayPal,Active,
LOG_100476,USR_0030,2025-03-14,Mobile,61,3,2025-01-13,Individual,PayPal,Active,
LOG_100477,USR_0030,2025-03-18,Mobile,14,2,2025-01-13,Individual,PayPal,Active,
LOG_100478,USR_0030,2025-03-22,Mobile,52,2,2025-01-13,Individual,PayPal,Active,
LOG_100479,USR_0030,2025-03-26,Mobile,181,2,2025-01-13,Individual,PayPal,Active,
LOG_100480,USR_0030,2025-03-30,Mobile,6,7,2025-01-13,Individual,PayPal,Active,
LOG_100481,USR_0030,2025-04-03,Mobile,17,3,2025-01-13,Individual,PayPal,Active,
LOG_100482,USR_0030,2025-04-07,Mobile,36,5,2025-01-13,Individual,PayPal,Active,
LOG_100483,USR_0030,2025-04-11,Mobile,65,5,2025-01-13,Individual,PayPal,Active,
LOG_100484,USR_0030,2025-04-15,Mobile,32,4,2025-01-13,Individual,PayPal,Active,
LOG_100485,USR_0031,2025-01-13,Mobile,67,4,2025-01-13,Individual,Google Wallet,Active,
LOG_100486,USR_0031,2025-01-17,Mobile,92,4,2025-01-13,Individual,Google Wallet,Active,
LOG_100487,USR_0031,2025-01-21,Desktop,22,3,2025-01-13,Individual,Google Wallet,Active,
LOG_100488,USR_0031,2025-01-25,Mobile,92,2,2025-01-13,Individual,Google Wallet,Active,
LOG_100489,USR_0031,2025-01-29,Mobile,116,4,2025-01-13,Individual,Google Wallet,Active,
LOG_100490,USR_0031,2025-02-02,Mobile,30,3,2025-01-13,Individual,Google Wallet,Active,
LOG_100491,USR_0031,2025-02-06,Mobile,62,6,2025-01-13,Individual,Google Wallet,Active,
LOG_100492,USR_0031,2025-02-10,Mobile,38,1,2025-01-13,Individual,Google Wallet,Active,
LOG_100493,USR_0031,2025-02-14,TV,6,4,2025-01-13,Individual,Google Wallet,Active,
LOG_100494,USR_0032,2025-01-14,Mobile,9,0,2025-01-14,Individual,Credit Card,Active,
LOG_100495,USR_0032,2025-01-18,Mobile,46,1,2025-01-14,Individual,Credit Card,Active,
LOG_100496,USR_0032,2025-01-22,Mobile,57,8,2025-01-14,Individual,Credit Card,Active,
LOG_100497,USR_0032,2025-01-26,Desktop,63,3,2025-01-14,Individual,Credit Card,Active,
LOG_100498,USR_0032,2025-01-30,Mobile,68,5,2025-01-14,Individual,Credit Card,Active,
LOG_100499,USR_0032,2025-02-03,Mobile,163,1,2025-01-14,Individual,Credit Card,Active,
LOG_100500,USR_0032,2025-02-07,Mobile,86,1,2025-01-14,Individual,Credit Card,Active,
LOG_100501,USR_0032,2025-02-11,Mobile,60,2,2025-01-14,Individual,Credit Card,Active,
LOG_100502,USR_0032,2025-02-15,Desktop,28,3,2025-01-14,Individual,Credit Card,Active,
LOG_100503,USR_0032,2025-02-19,Desktop,87,0,2025-01-14,Individual,Credit Card,Active,
LOG_100504,USR_0032,2025-02-23,TV,20,4,2025-01-14,Individual,Credit Card,Active,
LOG_100505,USR_0032,2025-02-27,Desktop,6,2,2025-01-14,Individual,Credit Card,Active,
LOG_100506,USR_0032,2025-03-03,TV,15,8,2025-01-14,Individual,Credit Card,Active,
LOG_100507,USR_0032,2025-03-07,Mobile,25,2,2025-01-14,Individual,Credit Card,Active,
LOG_100508,USR_0032,2025-03-11,Mobile,16,3,2025-01-14,Individual,Credit Card,Active,
LOG_100509,USR_0032,2025-03-15,TV,48,6,2025-01-14,Individual,Credit Card,Active,
LOG_100510,USR_0032,2025-03-19,Mobile,66,3,2025-01-14,Individual,Credit Card,Active,
LOG_100511,USR_0032,2025-03-23,Mobile,6,2,2025-01-14,Individual,Credit Card,Active,
LOG_100512,USR_0032,2025-03-27,Mobile,100,4,2025-01-14,Individual,Credit Card,Active,
LOG_100513,USR_0032,2025-03-31,TV,10,4,2025-01-14,Individual,Credit Card,Active,
LOG_100514,USR_0032,2025-04-04,Mobile,50,2,2025-01-14,Individual,Credit Card,Active,
LOG_100515,USR_0032,2025-04-08,Mobile,121,6,2025-01-14,Individual,Credit Card,Active,
LOG_100516,USR_0032,2025-04-12,TV,20,2,2025-01-14,Individual,Credit Card,Active,
LOG_100517,USR_0032,2025-04-16,TV,48,3,2025-01-14,Individual,Credit Card,Active,
LOG_100518,USR_0032,2025-04-20,TV,109,3,2025-01-14,Individual,Credit Card,Active,
LOG_100519,USR_0032,2025-04-24,Mobile,33,4,2025-01-14,Individual,Credit Card,Active,
LOG_100520,USR_0032,2025-04-28,Mobile,46,1,2025-01-14,Individual,Credit Card,Active,
LOG_100521,USR_0032,2025-05-02,Mobile,53,3,2025-01-14,Individual,Credit Card,Active,
LOG_100522,USR_0032,2025-05-06,Mobile,52,4,2025-01-14,Individual,Credit Card,Active,
LOG_100523,USR_0032,2025-05-10,Mobile,66,5,2025-01-14,Individual,Credit Card,Active,
LOG_100524,USR_0032,2025-05-14,Mobile,47,3,2025-01-14,Individual,Credit Card,Active,
LOG_100525,USR_0032,2025-05-18,Mobile,58,1,2025-01-14,Individual,Credit Card,Active,
LOG_100526,USR_0032,2025-05-22,Mobile,62,3,2025-01-14,Individual,Credit Card,Active,
LOG_100527,USR_0032,2025-05-26,Mobile,28,3,2025-01-14,Individual,Credit Card,Active,
LOG_100528,USR_0032,2025-05-30,Mobile,63,5,2025-01-14,Individual,Credit Card,Active,
LOG_100529,USR_0033,2025-01-14,Mobile,66,1,2025-01-14,Individual,Google Wallet,Active,
